t,x,y,yaw,v
11.1400,12.7189,10.5142,0.751181,0.0000
11.1600,12.7199,10.5152,0.751181,0.0000
11.1800,12.7209,10.5161,0.751181,0.0000
11.2000,12.7220,10.5171,0.751181,0.0000
11.2200,12.7230,10.5181,0.751181,0.0000
11.2400,12.7240,10.5190,0.751181,0.0000
11.2600,12.7250,10.5200,0.751181,0.0000
11.2800,12.7260,10.5209,0.751181,0.0000
11.3000,12.7271,10.5219,0.751181,0.0000
11.3200,12.7281,10.5228,0.751181,0.0000
11.3400,12.7291,10.5238,0.751181,0.0000
11.3600,12.7301,10.5247,0.751181,0.0000
11.3800,12.7312,10.5257,0.751181,0.0000
11.4000,12.7322,10.5267,0.751181,0.0000
11.4200,12.7332,10.5276,0.751181,0.0000
11.4400,12.7342,10.5286,0.751181,0.0000
11.4600,12.7353,10.5295,0.751181,0.0000
11.4800,12.7363,10.5305,0.751181,0.0000
11.5000,12.7373,10.5314,0.751181,0.0000
11.5200,12.7383,10.5324,0.751181,0.0000
11.5400,12.7394,10.5333,0.751181,0.0000
11.5600,12.7404,10.5343,0.751181,0.0000
11.5800,12.7414,10.5353,0.751181,0.0000
11.6000,12.7424,10.5362,0.751181,0.0000
11.6200,12.7434,10.5372,0.751181,0.0000
11.6400,12.7445,10.5381,0.751181,0.0000
11.6600,12.7455,10.5391,0.751181,0.0000
11.6800,12.7465,10.5400,0.751181,0.0000
11.7000,12.7475,10.5410,0.751181,0.0000
11.7200,12.7486,10.5419,0.751181,0.0000
11.7400,12.7496,10.5429,0.751181,0.0000
11.7600,12.7506,10.5439,0.751181,0.0000
11.7800,12.7516,10.5448,0.751181,0.0000
11.8000,12.7527,10.5458,0.751181,0.0000
11.8200,12.7537,10.5467,0.751181,0.0000
11.8400,12.7547,10.5477,0.751181,0.0000
11.8600,12.7557,10.5486,0.751181,0.0000
11.8800,12.7567,10.5496,0.751181,0.0000
11.9000,12.7578,10.5505,0.751181,0.0000
11.9200,12.7588,10.5515,0.751181,0.0000
11.9400,12.7598,10.5525,0.751181,0.0000
11.9600,12.7608,10.5534,0.751181,0.0000
11.9800,12.7619,10.5544,0.751181,0.0000
12.0000,12.7629,10.5553,0.751181,0.0000
12.0200,12.7639,10.5563,0.751181,0.0000
12.0400,12.7649,10.5572,0.751181,0.0000
12.0600,12.7660,10.5582,0.751181,0.0000
12.0800,12.7670,10.5591,0.751181,0.0000
12.1000,12.7680,10.5601,0.751181,0.0000
12.1200,12.7690,10.5611,0.751181,0.0000
12.1400,12.7700,10.5620,0.751181,0.0000
12.1600,12.7711,10.5630,0.751181,0.0000
12.1800,12.7721,10.5639,0.751181,0.0000
12.2000,12.7731,10.5649,0.751181,0.0000
12.2200,12.7741,10.5658,0.751181,0.0000
12.2400,12.7752,10.5668,0.751181,0.0000
12.2600,12.7762,10.5677,0.751181,0.0000
12.2800,12.7772,10.5687,0.751181,0.0000
12.3000,12.7782,10.5697,0.751181,0.0000
12.3200,12.7793,10.5706,0.751181,0.0000
12.3400,12.7803,10.5716,0.751181,0.0000
12.3600,12.7813,10.5725,0.751181,0.0000
12.3800,12.7823,10.5735,0.751181,0.0000
12.4000,12.7833,10.5744,0.751181,0.0000
12.4200,12.7844,10.5754,0.751181,0.0000
12.4400,12.7854,10.5763,0.751181,0.0000
12.4600,12.7864,10.5773,0.751181,0.0000
12.4800,12.7874,10.5782,0.751181,0.0000
12.5000,12.7885,10.5792,0.751181,0.0000
12.5200,12.7895,10.5802,0.751181,0.0000
12.5400,12.7905,10.5811,0.751181,0.0000
12.5600,12.7915,10.5821,0.751181,0.0000
12.5800,12.7926,10.5830,0.751181,0.0000
12.6000,12.7936,10.5840,0.751181,0.0000
12.6200,12.7946,10.5849,0.751181,0.0000
12.6400,12.7956,10.5859,0.751181,0.0000
12.6600,12.7967,10.5868,0.751181,0.0000
12.6800,12.7977,10.5878,0.751181,0.0000
12.7000,12.7987,10.5888,0.751181,0.0000
12.7200,12.7997,10.5897,0.751181,0.0000
12.7400,12.8007,10.5907,0.751181,0.0000
12.7600,12.8018,10.5916,0.751181,0.0000
12.7800,12.8028,10.5926,0.751181,0.0000
12.8000,12.8038,10.5935,0.751181,0.0000
12.8200,12.8048,10.5945,0.751181,0.0000
12.8400,12.8059,10.5954,0.751181,0.0000
12.8600,12.8069,10.5964,0.751181,0.0000
12.8800,12.8079,10.5974,0.751181,0.0000
12.9000,12.8089,10.5983,0.751181,0.0000
12.9200,12.8100,10.5993,0.751181,0.0000
12.9400,12.8110,10.6002,0.751181,0.0000
12.9600,12.8120,10.6012,0.751181,0.0000
12.9800,12.8130,10.6021,0.751181,0.0000
13.0000,12.8140,10.6031,0.751181,0.0000
13.0200,12.8151,10.6040,0.751181,0.0000
13.0400,12.8161,10.6050,0.751181,0.0000
13.0600,12.8171,10.6060,0.751181,0.0000
13.0800,12.8181,10.6069,0.751181,0.0000
13.1000,12.8192,10.6079,0.751181,0.0000
13.1200,12.8202,10.6088,0.751181,0.0000
13.1400,12.8212,10.6098,0.751181,0.0000
13.1600,12.8222,10.6107,0.751181,0.0000
13.1800,12.8233,10.6117,0.751181,0.0000
13.2000,12.8243,10.6126,0.751181,0.0000
13.2200,12.8253,10.6136,0.751181,0.0000
13.2400,12.8263,10.6146,0.751181,0.0000
13.2600,12.8273,10.6155,0.751181,0.0000
13.2800,12.8284,10.6165,0.751181,0.0000
13.3000,12.8294,10.6174,0.751181,0.0000
13.3200,12.8304,10.6184,0.751181,0.0000
13.3400,12.8314,10.6193,0.751181,0.0000
13.3600,12.8325,10.6203,0.751181,0.0000
13.3800,12.8335,10.6212,0.751181,0.0000
13.4000,12.8345,10.6222,0.751181,0.0000
13.4200,12.8355,10.6232,0.751181,0.0000
13.4400,12.8366,10.6241,0.751181,0.0000
13.4600,12.8376,10.6251,0.751181,0.0000
13.4800,12.8386,10.6260,0.751181,0.0000
13.5000,12.8396,10.6270,0.751181,0.0000
13.5200,12.8407,10.6279,0.751181,0.0000
13.5400,12.8417,10.6289,0.751181,0.0000
13.5600,12.8427,10.6298,0.751181,0.0000
13.5800,12.8437,10.6308,0.751181,0.0000
13.6000,12.8447,10.6318,0.751181,0.0000
13.6200,12.8458,10.6327,0.751181,0.0000
13.6400,12.8468,10.6337,0.751181,0.0000
13.6600,12.8478,10.6346,0.751181,0.0000
13.6800,12.8488,10.6356,0.751181,0.0000
13.7000,12.8499,10.6365,0.751181,0.0000
13.7200,12.8509,10.6375,0.751181,0.0000
13.7400,12.8519,10.6384,0.751181,0.0000
13.7600,12.8529,10.6394,0.751181,0.0000
13.7800,12.8540,10.6404,0.751181,0.0000
13.8000,12.8550,10.6413,0.751181,0.0000
13.8200,12.8560,10.6423,0.751181,0.0000
13.8400,12.8570,10.6432,0.751181,0.0000
13.8600,12.8580,10.6442,0.751181,0.0000
13.8800,12.8591,10.6451,0.751181,0.0000
13.9000,12.8601,10.6461,0.751181,0.0000
13.9200,12.8611,10.6470,0.751181,0.0000
13.9400,12.8621,10.6480,0.751181,0.0000
13.9600,12.8632,10.6490,0.751181,0.0000
13.9800,12.8642,10.6499,0.751181,0.0000
14.0000,12.8652,10.6509,0.751181,0.0000
14.0200,12.8662,10.6518,0.751181,0.0000
14.0400,12.8673,10.6528,0.751181,0.0000
14.0600,12.8683,10.6537,0.751181,0.0000
14.0800,12.8693,10.6547,0.751181,0.0000
14.1000,12.8703,10.6556,0.751181,0.0000
14.1200,12.8713,10.6566,0.751181,0.0000
14.1400,12.8724,10.6576,0.751181,0.0000
14.1600,12.8734,10.6585,0.751181,0.0000
14.1800,12.8744,10.6595,0.751181,0.0000
14.2000,12.8754,10.6604,0.751181,0.0000
14.2200,12.8765,10.6614,0.751181,0.0000
14.2400,12.8775,10.6623,0.751181,0.0000
14.2600,12.8785,10.6633,0.751181,0.0000
14.2800,12.8795,10.6642,0.751181,0.0000
14.3000,12.8806,10.6652,0.751181,0.0000
14.3200,12.8816,10.6662,0.751181,0.0000
14.3400,12.8826,10.6671,0.751181,0.0000
14.3600,12.8836,10.6681,0.751181,0.0000
14.3800,12.8846,10.6690,0.751181,0.0000
14.4000,12.8857,10.6700,0.751181,0.0000
14.4200,12.8867,10.6709,0.751181,0.0000
14.4400,12.8877,10.6719,0.751181,0.0000
14.4600,12.8887,10.6728,0.751181,0.0000
14.4800,12.8898,10.6738,0.751181,0.0000
14.5000,12.8908,10.6748,0.751181,0.0000
14.5200,12.8918,10.6757,0.751181,0.0000
14.5400,12.8928,10.6767,0.751181,0.0000
14.5600,12.8939,10.6776,0.751181,0.0000
14.5800,12.8949,10.6786,0.751181,0.0000
14.6000,12.8959,10.6795,0.751181,0.0000
14.6200,12.8969,10.6805,0.751181,0.0000
14.6400,12.8980,10.6814,0.751181,0.0000
14.6600,12.8990,10.6824,0.751181,0.0000
14.6800,12.9000,10.6834,0.751181,0.0000
14.7000,12.9010,10.6843,0.751181,0.0000
14.7200,12.9020,10.6853,0.751181,0.0000
14.7400,12.9031,10.6862,0.751181,0.0000
14.7600,12.9041,10.6872,0.751181,0.0000
14.7800,12.9051,10.6881,0.751181,0.0000
14.8000,12.9061,10.6891,0.751181,0.0000
14.8200,12.9072,10.6900,0.751181,0.0000
14.8400,12.9082,10.6910,0.751181,0.0000
14.8600,12.9092,10.6920,0.751181,0.0000
14.8800,12.9102,10.6929,0.751181,0.0000
14.9000,12.9113,10.6939,0.751181,0.0000
14.9200,12.9123,10.6948,0.751181,0.0000
14.9400,12.9133,10.6958,0.751181,0.0000
14.9600,12.9143,10.6967,0.751181,0.0000
14.9800,12.9153,10.6977,0.751181,0.0000
15.0000,12.9164,10.6986,0.751181,0.0000
15.0200,12.9174,10.6996,0.751181,0.0000
15.0400,12.9184,10.7006,0.751181,0.0000
15.0600,12.9194,10.7015,0.751181,0.0000
15.0800,12.9205,10.7025,0.751181,0.0000
15.1000,12.9215,10.7034,0.751181,0.0000
15.1200,12.9225,10.7044,0.751181,0.0000
15.1400,12.9235,10.7053,0.751181,0.0000
15.1600,12.9246,10.7063,0.751181,0.0000
15.1800,12.9256,10.7072,0.751181,0.0000
15.2000,12.9266,10.7082,0.751181,0.0000
15.2200,12.9276,10.7092,0.751181,0.0000
15.2400,12.9286,10.7101,0.751181,0.0000
15.2600,12.9297,10.7111,0.751181,0.0000
15.2800,12.9307,10.7120,0.751181,0.0000
15.3000,12.9317,10.7130,0.751181,0.0000
15.3200,12.9327,10.7139,0.751181,0.0000
15.3400,12.9338,10.7149,0.751181,0.0000
15.3600,12.9348,10.7158,0.751181,0.0000
15.3800,12.9358,10.7168,0.751181,0.0000
15.4000,12.9368,10.7178,0.751181,0.0000
15.4200,12.9379,10.7187,0.751181,0.0000
15.4400,12.9389,10.7197,0.751181,0.0000
15.4600,12.9399,10.7206,0.751181,0.0000
15.4800,12.9409,10.7216,0.751181,0.0000
15.5000,12.9420,10.7225,0.751181,0.0000
15.5200,12.9430,10.7235,0.751181,0.0000
15.5400,12.9440,10.7244,0.751181,0.0000
15.5600,12.9450,10.7254,0.751181,0.0000
15.5800,12.9460,10.7264,0.751181,0.0000
15.6000,12.9471,10.7273,0.751181,0.0000
15.6200,12.9481,10.7283,0.751181,0.0000
15.6400,12.9491,10.7292,0.751181,0.0000
15.6600,12.9501,10.7302,0.751181,0.0000
15.6800,12.9512,10.7311,0.751181,0.0000
15.7000,12.9522,10.7321,0.751181,0.0000
15.7200,12.9532,10.7330,0.751181,0.0000
15.7400,12.9542,10.7340,0.751181,0.0000
15.7600,12.9553,10.7350,0.751181,0.0000
15.7800,12.9563,10.7359,0.751181,0.0000
15.8000,12.9573,10.7369,0.751181,0.0000
15.8200,12.9583,10.7378,0.751181,0.0000
15.8400,12.9593,10.7388,0.751181,0.0000
15.8600,12.9604,10.7397,0.751181,0.0000
15.8800,12.9614,10.7407,0.751181,0.0000
15.9000,12.9624,10.7416,0.751181,0.0000
15.9200,12.9634,10.7426,0.751181,0.0000
15.9400,12.9645,10.7436,0.751181,0.0000
15.9600,12.9655,10.7445,0.751181,0.0000
15.9800,12.9665,10.7455,0.751181,0.0000
16.0000,12.9675,10.7464,0.751181,0.0000
16.0200,12.9686,10.7474,0.751181,0.0000
16.0400,12.9696,10.7483,0.751181,0.0000
16.0600,12.9706,10.7493,0.751181,0.0000
16.0800,12.9716,10.7502,0.751181,0.0000
16.1000,12.9726,10.7512,0.751181,0.0000
16.1200,12.9737,10.7522,0.751181,0.0000
16.1400,12.9747,10.7531,0.751181,0.0000
16.1600,12.9757,10.7541,0.751181,0.0000
16.1800,12.9767,10.7550,0.751181,0.0000
16.2000,12.9778,10.7560,0.751181,0.0000
16.2200,12.9788,10.7569,0.751181,0.0000
16.2400,12.9798,10.7579,0.751181,0.0000
16.2600,12.9808,10.7588,0.751181,0.0000
16.2800,12.9819,10.7598,0.751181,0.0000
16.3000,12.9829,10.7608,0.751181,0.0000
16.3200,12.9839,10.7617,0.751181,0.0000
16.3400,12.9849,10.7627,0.751181,0.0000
16.3600,12.9860,10.7636,0.751181,0.0000
16.3800,12.9870,10.7646,0.751181,0.0000
16.4000,12.9880,10.7655,0.751181,0.0000
16.4200,12.9890,10.7665,0.751181,0.0000
16.4400,12.9900,10.7674,0.751181,0.0000
16.4600,12.9911,10.7684,0.751181,0.0000
16.4800,12.9921,10.7694,0.751181,0.0000
16.5000,12.9931,10.7703,0.751181,0.0000
16.5200,12.9941,10.7713,0.751181,0.0000
16.5400,12.9952,10.7722,0.751181,0.0000
16.5600,12.9962,10.7732,0.751181,0.0000
16.5800,12.9972,10.7741,0.751181,0.0000
16.6000,12.9982,10.7751,0.751181,0.0000
16.6200,12.9993,10.7760,0.751181,0.0000
16.6400,13.0003,10.7770,0.751181,0.0000
16.6600,13.0013,10.7779,0.751181,0.0000
16.6800,13.0023,10.7789,0.751181,0.0000
16.7000,13.0033,10.7799,0.751181,0.0000
16.7200,13.0044,10.7808,0.751181,0.0000
16.7400,13.0054,10.7818,0.751181,0.0000
16.7600,13.0064,10.7827,0.751181,0.0000
16.7800,13.0074,10.7837,0.751181,0.0000
16.8000,13.0085,10.7846,0.751181,0.0000
16.8200,13.0095,10.7856,0.751181,0.0000
16.8400,13.0105,10.7865,0.751181,0.0000
16.8600,13.0115,10.7875,0.751181,0.0000
16.8800,13.0126,10.7885,0.751181,0.0000
16.9000,13.0136,10.7894,0.751181,0.0000
16.9200,13.0146,10.7904,0.751181,0.0000
16.9400,13.0156,10.7913,0.751181,0.0000
16.9600,13.0166,10.7923,0.751181,0.0000
16.9800,13.0177,10.7932,0.751181,0.0000
17.0000,13.0187,10.7942,0.751181,0.0000
17.0200,13.0197,10.7951,0.751181,0.0000
17.0400,13.0207,10.7961,0.751181,0.0000
17.0600,13.0218,10.7971,0.751181,0.0000
17.0800,13.0228,10.7980,0.751181,0.0000
17.1000,13.0238,10.7990,0.751181,0.0000
17.1200,13.0248,10.7999,0.751181,0.0000
17.1400,13.0259,10.8009,0.751181,0.0000
17.1600,13.0269,10.8018,0.751181,0.0000
17.1800,13.0279,10.8028,0.751181,0.0000
17.2000,13.0289,10.8037,0.751181,0.0000
17.2200,13.0299,10.8047,0.751181,0.0000
17.2400,13.0310,10.8057,0.751181,0.0000
17.2600,13.0320,10.8066,0.751181,0.0000
17.2800,13.0330,10.8076,0.751181,0.0000
17.3000,13.0340,10.8085,0.751181,0.0000
17.3200,13.0351,10.8095,0.751181,0.0000
17.3400,13.0361,10.8104,0.751181,0.0000
17.3600,13.0371,10.8114,0.751181,0.0000
17.3800,13.0381,10.8123,0.751181,0.0000
17.4000,13.0392,10.8133,0.751181,0.0000
17.4200,13.0402,10.8143,0.751181,0.0000
17.4400,13.0412,10.8152,0.751181,0.0000
17.4600,13.0422,10.8162,0.751181,0.0000
17.4800,13.0433,10.8171,0.751181,0.0000
17.5000,13.0443,10.8181,0.751181,0.0000
17.5200,13.0453,10.8190,0.751181,0.0000
17.5400,13.0463,10.8200,0.751181,0.0000
17.5600,13.0473,10.8209,0.751181,0.0000
17.5800,13.0484,10.8219,0.751181,0.0000
17.6000,13.0494,10.8229,0.751181,0.0000
17.6200,13.0504,10.8238,0.751181,0.0000
17.6400,13.0514,10.8248,0.751181,0.0000
17.6600,13.0525,10.8257,0.751181,0.0000
17.6800,13.0535,10.8267,0.751181,0.0000
17.7000,13.0545,10.8276,0.751181,0.0000
17.7200,13.0555,10.8286,0.751181,0.0000
17.7400,13.0566,10.8295,0.751181,0.0000
17.7600,13.0576,10.8305,0.751181,0.0000
17.7800,13.0586,10.8315,0.751181,0.0000
17.8000,13.0596,10.8324,0.751181,0.0000
17.8200,13.0606,10.8334,0.751181,0.0000
17.8400,13.0617,10.8343,0.751181,0.0000
17.8600,13.0627,10.8353,0.751181,0.0000
17.8800,13.0637,10.8362,0.751181,0.0000
17.9000,13.0647,10.8372,0.751181,0.0000
17.9200,13.0658,10.8381,0.751181,0.0000
17.9400,13.0668,10.8391,0.751181,0.0000
17.9600,13.0678,10.8401,0.751181,0.0000
17.9800,13.0688,10.8410,0.751181,0.0000
